,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
37,0.71,0.34,0.0,REGULAR,AMZN180921P00940000,USD,1537488000,0.4809622216796875,False,0.71,1528135063,519,0.0,940.0,1
38,0.98,0.46,0.0,REGULAR,AMZN180921P00960000,USD,1537488000,0.48413601806640627,False,0.66,1528227444,1910,0.0,960.0,4
39,0.9,0.53,-0.03999996,REGULAR,AMZN180921P00980000,USD,1537488000,0.46362841064453125,False,0.66,1529340353,1800,-5.7142806,980.0,1
40,0.89,0.62,-0.00999999,REGULAR,AMZN180921P01000000,USD,1537488000,0.44788149780273434,False,0.8,1529345230,944,-1.2345667,1000.0,2
41,1.06,0.48,0.0,REGULAR,AMZN180921P01020000,USD,1537488000,0.4426325268554688,False,0.79,1529002165,259,0.0,1020.0,1
42,1.12,0.84,-0.110000014,REGULAR,AMZN180921P01040000,USD,1537488000,0.4309138940429688,False,0.99,1529340353,206,-10.000001,1040.0,1
43,1.3,0.86,-0.049999952,REGULAR,AMZN180921P01060000,USD,1537488000,0.42450526672363287,False,1.1,1529073378,389,-4.347822,1060.0,1
44,1.52,1.1,0.0,REGULAR,AMZN180921P01080000,USD,1537488000,0.4187680194091796,False,1.19,1529002165,373,0.0,1080.0,1
45,1.45,1.21,-0.03999996,REGULAR,AMZN180921P01100000,USD,1537488000,0.401373173828125,False,1.25,1529329338,338,-3.1007724,1100.0,1
46,1.64,1.29,-0.110000014,REGULAR,AMZN180921P01120000,USD,1537488000,0.39380489013671877,False,1.59,1528902210,308,-6.4705887,1120.0,2
47,1.83,1.54,-0.24999988,REGULAR,AMZN180921P01140000,USD,1537488000,0.38556522644042956,False,1.85,1528896852,208,-11.904757,1140.0,5
48,1.99,1.38,0.0,REGULAR,AMZN180921P01160000,USD,1537488000,0.37592176818847656,False,1.78,1529005686,318,0.0,1160.0,5
49,2.11,1.86,0.100000024,REGULAR,AMZN180921P01180000,USD,1537488000,0.3649355499267578,False,2.0,1529351406,378,5.2631593,1180.0,2
50,2.41,2.14,-0.10000014,REGULAR,AMZN180921P01200000,USD,1537488000,0.3581912326049804,False,2.3,1529338474,1753,-4.166672,1200.0,2
51,3.05,2.39,-0.97,REGULAR,AMZN180921P01220000,USD,1537488000,0.35767243896484374,False,2.58,1529070765,301,-27.323944,1220.0,1
52,3.35,2.52,0.0,REGULAR,AMZN180921P01240000,USD,1537488000,0.34882242980957034,False,3.0,1529003468,496,0.0,1240.0,2
53,3.6,3.15,-0.6500001,REGULAR,AMZN180921P01260000,USD,1537488000,0.3386296606445312,False,3.5,1529349397,197,-15.662652,1260.0,10
54,4.0,3.65,-0.49,REGULAR,AMZN180921P01280000,USD,1537488000,0.33054258331298825,False,3.84,1529350572,467,-11.316398,1280.0,12
55,4.5,4.3,0.01999998,REGULAR,AMZN180921P01300000,USD,1537488000,0.3232184378051757,False,4.67,1529330979,1146,0.43010712,1300.0,3
56,5.3,4.9,-0.23999977,REGULAR,AMZN180921P01320000,USD,1537488000,0.3188849850463866,False,5.21,1529351559,180,-4.4036655,1320.0,55
57,6.2,5.65,-0.06000042,REGULAR,AMZN180921P01340000,USD,1537488000,0.3143073941040039,False,5.99,1529344532,381,-0.99174243,1340.0,1
58,6.6,6.15,-0.3000002,REGULAR,AMZN180921P01350000,USD,1537488000,0.31098101135253897,False,6.47,1529351559,472,-4.4313173,1350.0,52
59,7.85,6.4,0.0,REGULAR,AMZN180921P01360000,USD,1537488000,0.31560437820434567,False,7.05,1528996499,447,0.0,1360.0,2
60,8.4,6.85,0.03999996,REGULAR,AMZN180921P01370000,USD,1537488000,0.3128120477294921,False,7.84,1529091055,90,0.51282,1370.0,17
61,8.15,7.75,-0.52000046,REGULAR,AMZN180921P01380000,USD,1537488000,0.30277186492919916,False,8.0,1529336930,472,-6.1032915,1380.0,11
62,8.85,8.25,-0.9300003,REGULAR,AMZN180921P01390000,USD,1537488000,0.30098660446166997,False,8.74,1529341259,392,-9.617376,1390.0,1
63,9.45,9.0,-0.3800001,REGULAR,AMZN180921P01400000,USD,1537488000,0.29799591171264644,False,9.4,1529345708,1135,-3.8854818,1400.0,56
64,11.2,9.55,-4.5,REGULAR,AMZN180921P01410000,USD,1537488000,0.30324488265991206,False,10.3,1529081255,263,-30.405405,1410.0,2
65,10.95,10.4,-0.07999992,REGULAR,AMZN180921P01420000,USD,1537488000,0.2933420275878905,False,10.75,1529345858,511,-0.7386881,1420.0,4
66,11.8,11.25,0.07999992,REGULAR,AMZN180921P01430000,USD,1537488000,0.2911600425720214,False,11.75,1529330037,241,0.6855178,1430.0,1
67,12.7,12.2,-0.77000046,REGULAR,AMZN180921P01440000,USD,1537488000,0.288947540283203,False,12.33,1529335374,455,-5.877866,1440.0,20
68,13.65,13.15,-0.6000004,REGULAR,AMZN180921P01450000,USD,1537488000,0.2866587448120117,False,13.7,1529333896,503,-4.195807,1450.0,1
69,14.75,14.2,-0.94000053,REGULAR,AMZN180921P01460000,USD,1537488000,0.284888742980957,False,14.57,1529343890,336,-6.06061,1460.0,7
70,17.3,15.55,0.0,REGULAR,AMZN180921P01470000,USD,1537488000,0.290725171432495,False,15.98,1529004288,171,0.0,1470.0,1
71,17.0,16.5,-0.14999962,REGULAR,AMZN180921P01480000,USD,1537488000,0.28039507453918455,False,17.02,1529337728,217,-0.87361455,1480.0,3
72,20.15,18.35,0.62000084,REGULAR,AMZN180921P01490000,USD,1537488000,0.28784891845703114,False,19.1,1529082751,95,3.354983,1490.0,1
73,19.7,19.25,-1.0499992,REGULAR,AMZN180921P01500000,USD,1537488000,0.27664907928466786,False,19.68,1529345887,895,-5.0651193,1500.0,34
74,21.15,20.75,-0.73000145,REGULAR,AMZN180921P01510000,USD,1537488000,0.2746349392700196,False,21.3,1529336099,135,-3.3136697,1510.0,2
75,22.75,22.3,-0.95000076,REGULAR,AMZN180921P01520000,USD,1537488000,0.27288782539367673,False,22.8,1529346512,182,-4.0000033,1520.0,7
76,24.5,24.0,-1.1900005,REGULAR,AMZN180921P01530000,USD,1537488000,0.2713543324279785,False,24.6,1529345613,266,-4.6141934,1530.0,3
77,28.45,26.75,1.1300011,REGULAR,AMZN180921P01540000,USD,1537488000,0.27850300361633307,False,27.2,1529071110,178,4.334488,1540.0,4
78,28.2,27.75,-1.25,REGULAR,AMZN180921P01550000,USD,1537488000,0.2677685528564453,False,28.4,1529348949,454,-4.215852,1550.0,32
79,30.25,29.85,-1.2000008,REGULAR,AMZN180921P01560000,USD,1537488000,0.2661053614807129,False,30.33,1529351297,358,-3.8059015,1560.0,26
80,32.45,32.05,-1.5900002,REGULAR,AMZN180921P01570000,USD,1537488000,0.26455660987854,False,32.6,1529346121,183,-4.650483,1570.0,20
81,34.8,34.4,-2.1299973,REGULAR,AMZN180921P01580000,USD,1537488000,0.26309941009521487,False,34.65,1529346714,164,-5.7911835,1580.0,26
82,37.25,36.85,-1.25,REGULAR,AMZN180921P01590000,USD,1537488000,0.2615201412200927,False,37.45,1529351084,171,-3.2299743,1590.0,21
83,39.85,39.25,-2.6500015,REGULAR,AMZN180921P01600000,USD,1537488000,0.2599942775726318,False,39.3,1529351503,374,-6.3170476,1600.0,65
84,42.55,42.05,-1.3499985,REGULAR,AMZN180921P01610000,USD,1537488000,0.2583310861968995,False,42.75,1529333864,76,-3.0612211,1610.0,1
85,45.45,44.9,-1.5999985,REGULAR,AMZN180921P01620000,USD,1537488000,0.2568586277770996,False,45.5,1529349945,203,-3.3970244,1620.0,10
86,48.5,47.85,-0.80000305,REGULAR,AMZN180921P01630000,USD,1537488000,0.2553785400390626,False,49.35,1529351558,212,-1.5952203,1630.0,20
87,54.8,53.0,0.0,REGULAR,AMZN180921P01640000,USD,1537488000,0.2635876864624024,False,53.6,1529083630,183,0.0,1640.0,24
88,55.05,54.45,-2.1500015,REGULAR,AMZN180921P01650000,USD,1537488000,0.25238021797180177,False,55.57,1529350899,91,-3.7248812,1650.0,22
89,58.55,57.9,-2.1500015,REGULAR,AMZN180921P01660000,USD,1537488000,0.25083146636962883,False,58.5,1529343251,123,-3.5449321,1660.0,4
90,65.55,63.55,2.6800041,REGULAR,AMZN180921P01670000,USD,1537488000,0.25920082847595216,False,64.55,1529084549,83,4.33167,1670.0,50
91,66.15,65.5,-3.209999,REGULAR,AMZN180921P01680000,USD,1537488000,0.24803150657653808,False,65.98,1529342976,170,-4.639397,1680.0,5
92,73.9,71.95,1.0,REGULAR,AMZN180921P01690000,USD,1537488000,0.25735453346252446,False,72.2,1528998346,89,1.4044944,1690.0,1
93,74.35,73.5,-3.8199997,REGULAR,AMZN180921P01700000,USD,1537488000,0.24496833530426027,False,74.39,1529348960,1749,-4.8842854,1700.0,27
94,78.8,78.15,-3.5800018,REGULAR,AMZN180921P01710000,USD,1537488000,0.2436751658630371,False,79.13,1529351527,118,-4.3283787,1710.0,62
95,83.4,82.65,-3.1399994,REGULAR,AMZN180921P01720000,USD,1537488000,0.24229425926208495,False,83.91,1529349409,83,-3.6071215,1720.0,58
96,88.1,87.4,-3.9000015,REGULAR,AMZN180921P01730000,USD,1537488000,0.24068447311401364,True,88.2,1529342641,57,-4.2345295,1730.0,62
97,98.0,95.35,0.0,REGULAR,AMZN180921P01740000,USD,1537488000,0.253288106842041,True,95.09,1529003794,177,0.0,1740.0,8
98,98.25,97.45,-3.550003,REGULAR,AMZN180921P01750000,USD,1537488000,0.23800658241271969,True,99.0,1529338221,46,-3.461729,1750.0,3
99,103.55,102.85,-4.3799973,REGULAR,AMZN180921P01760000,USD,1537488000,0.23651886535644528,True,104.12,1529351527,36,-4.036864,1760.0,2
100,109.05,108.35,-4.5099945,REGULAR,AMZN180921P01770000,USD,1537488000,0.2350616655731201,True,107.8,1529334957,13,-4.015666,1770.0,1
101,120.2,117.8,-19.399994,REGULAR,AMZN180921P01780000,USD,1537488000,0.2493971545410156,True,119.0,1529090769,47,-14.017338,1780.0,2
102,133.25,132.15,0.0,REGULAR,AMZN180921P01790000,USD,1537488000,0.2689434678649902,True,138.7,1528812546,16,0.0,1790.0,2
103,126.7,125.95,-9.000008,REGULAR,AMZN180921P01800000,USD,1537488000,0.2307739887237549,True,125.35,1529334958,48,-6.698926,1800.0,1
104,146.2,142.75,-0.05000305,REGULAR,AMZN180921P01820000,USD,1537488000,0.24868762794494628,True,144.3,1529090769,12,-0.034640145,1820.0,2
105,152.9,152.05,-9.479996,REGULAR,AMZN180921P01840000,USD,1537488000,0.2253266555023193,True,167.02,1529328604,36,-5.3711023,1840.0,1
106,167.7,166.15,8.320007,REGULAR,AMZN180921P01860000,USD,1537488000,0.22477734458923335,True,181.02,1529328604,67,4.8176074,1860.0,1
107,405.1,400.1,0.0,REGULAR,AMZN180921P01880000,USD,1537488000,0.8715375395202636,True,346.85,1521731769,16,0.0,1880.0,2
108,264.55,261.65,0.0,REGULAR,AMZN180921P01900000,USD,1537488000,0.43666258533477786,True,274.15,1527782502,34,0.0,1900.0,2
109,286.0,277.65,0.0,REGULAR,AMZN180921P01920000,USD,1537488000,0.4582192240142824,True,295.83,1527774019,32,0.0,1920.0,5
110,501.0,496.0,0.0,REGULAR,AMZN180921P01940000,USD,1537488000,1.0287295267868046,True,658.75,1518196568,8,0.0,1940.0,1
111,264.45,261.9,0.0,REGULAR,AMZN180921P01960000,USD,1537488000,0.2860636579895019,True,270.25,1528815759,89,0.0,1960.0,3
112,373.0,368.0,0.0,REGULAR,AMZN180921P01980000,USD,1537488000,0.581081764907837,True,399.8,1527001249,39,0.0,1980.0,80
113,282.7,280.15,-6.5,REGULAR,AMZN180921P02000000,USD,1537488000,0.20209538146972655,True,282.25,1529349225,17,-2.2510822,2000.0,2
114,515.45,510.45,0.0,REGULAR,AMZN180921P02100000,USD,1537488000,0.7390467990112304,True,638.0,1524684479,17,0.0,2100.0,15
115,791.45,786.45,0.0,REGULAR,AMZN180921P02200000,USD,1537488000,1.3173099320220947,True,794.6,1522676683,0,0.0,2200.0,11
