,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
102,4.41,4.37,0.03000021,REGULAR,SPY180921P00271000,USD,1537488000,0.11499908447265625,False,4.42,1529351448,6278,0.6833761,271.0,276
103,4.66,4.62,0.009999752,REGULAR,SPY180921P00272000,USD,1537488000,0.11194735717773435,False,4.74,1529350443,6402,0.21141125,272.0,756
104,4.93,4.89,-0.059999943,REGULAR,SPY180921P00273000,USD,1537488000,0.10895666442871094,False,4.91,1529352701,21852,-1.2072424,273.0,465
105,5.22,5.18,0.059999943,REGULAR,SPY180921P00274000,USD,1537488000,0.10590493713378905,False,5.22,1529352174,9076,1.1627897,274.0,780
106,5.53,5.49,-0.059999943,REGULAR,SPY180921P00275000,USD,1537488000,0.10276165802001952,False,5.51,1529352859,8957,-1.0771983,275.0,996
107,5.86,5.83,-0.069999695,REGULAR,SPY180921P00276000,USD,1537488000,0.09952682708740235,True,5.84,1529352889,19840,-1.184428,276.0,4884
108,6.22,6.18,0.3499999,REGULAR,SPY180921P00277000,USD,1537488000,0.09632251342773437,True,6.56,1529341209,3268,5.6360693,277.0,326
109,6.61,6.56,-0.03999996,REGULAR,SPY180921P00278000,USD,1537488000,0.09305716522216798,True,6.61,1529352267,13549,-0.60150313,278.0,355
110,7.02,6.97,0.3499999,REGULAR,SPY180921P00279000,USD,1537488000,0.08954767883300781,True,7.23,1529350826,4678,5.087208,279.0,113
111,7.47,7.41,0.0,REGULAR,SPY180921P00280000,USD,1537488000,0.08606870971679689,True,7.55,1529351483,17603,0.0,280.0,483
112,7.95,7.88,0.6800003,REGULAR,SPY180921P00281000,USD,1537488000,0.08237611968994141,True,8.51,1529339106,1609,8.68455,281.0,993
113,8.46,8.39,0.03999996,REGULAR,SPY180921P00282000,USD,1537488000,0.07831732238769533,True,8.84,1529342370,4823,0.45454502,282.0,37
114,9.02,8.94,-0.32999992,REGULAR,SPY180921P00283000,USD,1537488000,0.07422800781250001,True,9.09,1529351965,2226,-3.503184,283.0,442
115,9.61,9.52,0.019999504,REGULAR,SPY180921P00284000,USD,1537488000,0.06946731323242189,True,9.62,1529351289,1247,0.20832816,284.0,267
116,10.24,10.15,0.28999996,REGULAR,SPY180921P00285000,USD,1537488000,0.06385213500976564,True,10.28,1529351400,2261,2.9029026,285.0,180
117,10.9,10.81,-0.45000076,REGULAR,SPY180921P00286000,USD,1537488000,0.0561617822265625,True,10.94,1529351858,793,-3.9508407,286.0,77
118,11.41,11.33,0.6300001,REGULAR,SPY180921P00287000,USD,1537488000,1.0000000000000003e-05,True,12.08,1529085447,903,5.5021844,287.0,326
119,12.24,11.96,0.35999966,REGULAR,SPY180921P00288000,USD,1537488000,1.0000000000000003e-05,True,12.28,1529090134,540,3.0201313,288.0,87
120,13.14,12.97,-0.5600004,REGULAR,SPY180921P00289000,USD,1537488000,1.0000000000000003e-05,True,13.16,1529351797,174,-4.0816355,289.0,40
121,13.95,13.77,0.31000042,REGULAR,SPY180921P00290000,USD,1537488000,1.0000000000000003e-05,True,14.51,1529341073,2800,2.1831014,290.0,2
122,14.6,14.3,0.0,REGULAR,SPY180921P00291000,USD,1537488000,1.0000000000000003e-05,True,14.26,1528999479,22,0.0,291.0,2
123,15.66,15.46,0.5700016,REGULAR,SPY180921P00292000,USD,1537488000,1.0000000000000003e-05,True,16.79,1529329764,55,3.51419,292.0,4
124,16.55,16.35,-2.58,REGULAR,SPY180921P00293000,USD,1537488000,1.0000000000000003e-05,True,16.78,1529347061,134,-13.326446,293.0,13
125,18.8,18.65,2.119999,REGULAR,SPY180921P00294000,USD,1537488000,0.07911077148437501,True,19.64,1529415099,179,12.10045,294.0,2
126,18.14,17.81,1.3199997,REGULAR,SPY180921P00295000,USD,1537488000,1.0000000000000003e-05,True,19.17,1529077877,214,7.394956,295.0,10
127,36.65,36.24,0.0,REGULAR,SPY180921P00296000,USD,1537488000,0.43182941223144533,True,36.05,1522785083,9,0.0,296.0,10
128,20.04,19.7,-0.86999893,REGULAR,SPY180921P00297000,USD,1537488000,1.0000000000000003e-05,True,20.03,1529087232,50,-4.1626744,297.0,5
129,21.62,21.3,0.0,REGULAR,SPY180921P00298000,USD,1537488000,1.0000000000000003e-05,True,20.09,1528819755,1,0.0,298.0,1
130,39.59,39.18,0.0,REGULAR,SPY180921P00299000,USD,1537488000,0.4485528778076171,True,38.88,1522785083,143,0.0,299.0,10
131,23.01,22.66,1.4500008,REGULAR,SPY180921P00300000,USD,1537488000,1.0000000000000003e-05,True,23.67,1529078252,5293,6.5256557,300.0,2
132,42.44,41.8,0.0,REGULAR,SPY180921P00301000,USD,1537488000,0.47577428527832033,True,24.5,1520974374,55,0.0,301.0,55
133,42.48,42.02,0.0,REGULAR,SPY180921P00302000,USD,1537488000,0.46381151428222656,True,41.83,1522873923,20,0.0,302.0,20
134,28.68,28.54,0.0,REGULAR,SPY180921P00304000,USD,1537488000,0.098641826171875,True,27.65,1529333574,0,0.0,304.0,54
135,28.01,27.66,0.0,REGULAR,SPY180921P00305000,USD,1537488000,1.0000000000000003e-05,True,27.49,1529004941,82,0.0,305.0,75
136,40.74,40.33,-6.2599983,REGULAR,SPY180921P00307000,USD,1537488000,0.3613650289916992,True,39.0,1524235206,10,-13.831194,307.0,3
137,33.56,33.24,0.0,REGULAR,SPY180921P00310000,USD,1537488000,1.0000000000000003e-05,True,32.14,1528741717,10,0.0,310.0,1
138,46.05,45.6,0.0,REGULAR,SPY180921P00311000,USD,1537488000,0.4075376629638672,True,44.67,1523678199,250,0.0,311.0,198
139,47.04,46.59,0.0,REGULAR,SPY180921P00312000,USD,1537488000,0.41223732299804683,True,47.33,1523678199,10,0.0,312.0,20
140,48.03,47.59,0.0,REGULAR,SPY180921P00313000,USD,1537488000,0.41687594848632803,True,46.96,1523678199,15,0.0,313.0,6
141,49.03,48.57,0.0,REGULAR,SPY180921P00314000,USD,1537488000,0.4216976776123047,True,47.79,1523678199,13,0.0,314.0,12
142,50.02,49.57,0.0,REGULAR,SPY180921P00315000,USD,1537488000,0.42627526855468756,True,48.79,1523542549,19,0.0,315.0,40
143,51.01,50.56,0.0,REGULAR,SPY180921P00316000,USD,1537488000,0.43079182495117196,True,49.52,1523678199,55,0.0,316.0,56
144,52.01,51.56,0.0,REGULAR,SPY180921P00317000,USD,1537488000,0.4354914849853516,True,51.69,1523678200,78,0.0,317.0,4
145,47.09,46.68,0.0,REGULAR,SPY180921P00318000,USD,1537488000,0.30811238769531246,True,47.79,1527174179,303,0.0,318.0,4
146,54.0,53.55,0.0,REGULAR,SPY180921P00319000,USD,1537488000,0.4445245977783203,True,53.73,1523678200,49,0.0,319.0,4
147,54.99,54.54,0.0,REGULAR,SPY180921P00320000,USD,1537488000,0.4489190850830078,True,53.49,1523542838,16,0.0,320.0,2
148,54.65,54.26,0.0,REGULAR,SPY180921P00321000,USD,1537488000,0.42532923309326176,True,54.23,1523891134,45,0.0,321.0,20
149,56.98,56.53,0.0,REGULAR,SPY180921P00322000,USD,1537488000,0.4577690942382813,True,55.49,1523678200,2,0.0,322.0,2
150,57.98,57.53,0.0,REGULAR,SPY180921P00323000,USD,1537488000,0.4622246160888672,True,56.65,1523678200,9,0.0,323.0,18
151,58.3,57.72,0.0,REGULAR,SPY180921P00325000,USD,1537488000,0.4351863122558594,True,59.6,1513273245,413,0.0,325.0,2
152,43.66,43.23,0.0,REGULAR,SPY180921P00330000,USD,1537488000,1.0000000000000003e-05,True,46.77,1516826113,10,0.0,330.0,10
153,79.25,77.42,0.0,REGULAR,SPY180921P00335000,USD,1537488000,0.6820710504150393,True,89.64,1504798528,370,0.0,335.0,2
154,84.22,82.39,0.0,REGULAR,SPY180921P00340000,USD,1537488000,0.7033415896606446,True,94.56,1504798347,466,0.0,340.0,6
155,89.19,87.37,0.0,REGULAR,SPY180921P00345000,USD,1537488000,0.7240017834472656,True,96.11,1505499068,506,0.0,345.0,2
156,77.5,77.21,0.0,REGULAR,SPY180921P00350000,USD,1537488000,0.37415176635742187,True,79.79,1527778703,1,0.0,350.0,1
157,96.44,95.82,0.0,REGULAR,SPY180921P00355000,USD,1537488000,0.7214993670654297,True,86.3,1521484945,10,0.0,355.0,10
158,100.03,99.46,0.0,REGULAR,SPY180921P00365000,USD,1537488000,0.6204871936035157,True,101.3,1523477310,39,0.0,365.0,35
159,109.97,109.51,0.0,REGULAR,SPY180921P00375000,USD,1537488000,0.653873090209961,True,111.3,1523477310,29,0.0,375.0,25
160,104.75,104.56,0.0,REGULAR,SPY180921P00380000,USD,1537488000,0.2829661547851562,True,103.69,1529337193,0,0.0,380.0,20
161,114.68,114.52,0.0,REGULAR,SPY180921P00390000,USD,1537488000,0.28711650390624993,True,114.01,1529340925,0,0.0,390.0,76
162,124.75,124.56,0.0,REGULAR,SPY180921P00400000,USD,1537488000,0.32080757324218745,True,123.9,1529336539,0,0.0,400.0,18
