,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
43,52.73,52.52,-1.5900002,REGULAR,SPY180921C00226000,USD,1537488000,0.35986968261718744,True,51.36,1529329481,910,-3.0028331,226.0,2
44,51.75,51.54,-0.75,REGULAR,SPY180921C00227000,USD,1537488000,0.3548648498535155,True,50.4,1529329506,1028,-1.4662757,227.0,2
45,37.48,37.09,0.0,REGULAR,SPY180921C00228000,USD,1537488000,1.0000000000000003e-05,True,51.06,1521130660,1203,0.0,228.0,8
46,50.26,49.93,0.0,REGULAR,SPY180921C00229000,USD,1537488000,0.3604189935302734,True,50.51,1528992770,824,0.0,229.0,2
47,49.29,48.96,0.0,REGULAR,SPY180921C00230000,USD,1537488000,0.35547519531249994,True,49.41,1528993574,1521,0.0,230.0,8
48,39.53,39.23,0.8199997,REGULAR,SPY180921C00231000,USD,1537488000,1.0000000000000003e-05,True,39.13,1524250643,1068,2.1404324,231.0,2
49,46.84,46.55,0.0,REGULAR,SPY180921C00232000,USD,1537488000,0.3292913751220703,True,48.02,1528732367,605,0.0,232.0,1
50,45.88,45.58,0.0,REGULAR,SPY180921C00233000,USD,1537488000,0.32483585327148434,True,46.25,1528830200,1164,0.0,233.0,2
51,32.44,32.16,0.0,REGULAR,SPY180921C00234000,USD,1537488000,1.0000000000000003e-05,True,33.45,1522179075,2263,0.0,234.0,3
52,43.99,43.79,-2.130001,REGULAR,SPY180921C00235000,USD,1537488000,0.316840327758789,True,42.42,1529328724,2189,-4.781147,235.0,10
53,43.48,43.17,0.0,REGULAR,SPY180921C00236000,USD,1537488000,0.3259955096435546,True,43.63,1528991564,1589,0.0,236.0,2
54,42.52,42.2,0.0,REGULAR,SPY180921C00237000,USD,1537488000,0.3212348150634765,True,42.91,1528992485,1541,0.0,237.0,3
55,41.56,41.26,0.0,REGULAR,SPY180921C00238000,USD,1537488000,0.3164741204833984,True,41.45,1528995783,372,0.0,238.0,10
56,40.54,40.32,0.0,REGULAR,SPY180921C00239000,USD,1537488000,0.3099434240722656,True,37.27,1528128479,915,0.0,239.0,3
57,39.64,39.35,-1.4099998,REGULAR,SPY180921C00240000,USD,1537488000,0.30689169677734374,True,38.56,1529070072,2198,-3.5276453,240.0,2
58,33.37,33.01,0.0,REGULAR,SPY180921C00241000,USD,1537488000,1.0000000000000003e-05,True,34.22,1526930810,2217,0.0,241.0,8
59,37.73,37.44,0.0,REGULAR,SPY180921C00242000,USD,1537488000,0.29743134216308587,True,37.97,1528983012,1296,0.0,242.0,3
60,36.31,36.03,-0.2899971,REGULAR,SPY180921C00243000,USD,1537488000,0.27982287567138664,True,36.58,1528919421,1230,-0.78653944,243.0,2
61,35.82,35.51,0.0,REGULAR,SPY180921C00244000,USD,1537488000,0.28778788391113275,True,35.94,1529002105,1897,0.0,244.0,63
62,34.42,34.22,-2.0900002,REGULAR,SPY180921C00245000,USD,1537488000,0.271064418334961,True,32.95,1529329052,2243,-5.964612,245.0,1
63,33.93,33.64,0.0,REGULAR,SPY180921C00246000,USD,1537488000,0.27857166748046874,True,33.92,1529000365,3077,0.0,246.0,32
64,32.98,32.68,-0.4600029,REGULAR,SPY180921C00247000,USD,1537488000,0.27374993835449213,True,32.6,1529090588,1976,-1.3914182,247.0,1
65,31.58,31.39,-0.5300007,REGULAR,SPY180921C00248000,USD,1537488000,0.25739268005371096,True,31.22,1529345325,2074,-1.6692934,248.0,86
66,31.11,30.8,0.0,REGULAR,SPY180921C00249000,USD,1537488000,0.2647778601074219,True,31.23,1529005947,2713,0.0,249.0,2
67,29.71,29.52,-0.9000015,REGULAR,SPY180921C00250000,USD,1537488000,0.2486647399902344,True,29.05,1529341136,5451,-3.0050135,250.0,53
68,29.24,28.94,0.0,REGULAR,SPY180921C00251000,USD,1537488000,0.2555616436767578,True,29.38,1529004608,2026,0.0,251.0,20
69,28.31,28.04,0.0,REGULAR,SPY180921C00252000,USD,1537488000,0.25095353546142574,True,28.58,1529005621,2354,0.0,252.0,14
70,27.39,27.1,-0.75,REGULAR,SPY180921C00253000,USD,1537488000,0.24652853088378907,True,26.65,1529071427,2208,-2.7372262,253.0,41
71,26.0,25.82,-0.84000015,REGULAR,SPY180921C00254000,USD,1537488000,0.2310867907714844,True,24.88,1529331144,2700,-3.2659416,254.0,22
72,25.08,24.91,-0.27000046,REGULAR,SPY180921C00255000,USD,1537488000,0.22669230346679686,True,24.31,1529332538,2861,-1.0984559,255.0,80
73,24.17,24.0,-0.8500004,REGULAR,SPY180921C00256000,USD,1537488000,0.22245040252685544,True,23.96,1529334847,1655,-3.4260397,256.0,40
74,23.24,23.15,-0.6400013,REGULAR,SPY180921C00257000,USD,1537488000,0.2176591906738281,True,22.8,1529334278,2228,-2.730381,257.0,10
75,22.34,22.25,0.39999962,REGULAR,SPY180921C00258000,USD,1537488000,0.21344780700683597,True,21.88,1529341420,2581,1.8621957,258.0,242
76,21.44,21.35,-1.0299988,REGULAR,SPY180921C00259000,USD,1537488000,0.20917538879394526,True,21.1,1529350725,3982,-4.6543097,259.0,200
77,20.55,20.46,-0.5100002,REGULAR,SPY180921C00260000,USD,1537488000,0.2049640051269531,True,20.34,1529347455,5973,-2.4460442,260.0,40
78,19.68,19.58,-0.59000015,REGULAR,SPY180921C00261000,USD,1537488000,0.2010577941894531,True,18.84,1529331882,1902,-3.0365422,261.0,8
79,18.8,18.71,0.0,REGULAR,SPY180921C00262000,USD,1537488000,0.19684641052246094,True,18.44,1529351154,2023,0.0,262.0,62
80,17.93,17.84,0.23999977,REGULAR,SPY180921C00263000,USD,1537488000,0.1926960614013672,True,17.77,1529334851,3960,1.3690802,263.0,82
81,17.07,16.97,0.15999985,REGULAR,SPY180921C00264000,USD,1537488000,0.18860674682617187,True,16.88,1529351340,4452,0.95693696,264.0,13
82,16.22,16.13,-1.0999994,REGULAR,SPY180921C00265000,USD,1537488000,0.18457846679687498,True,15.62,1529339114,8576,-6.5789437,265.0,3
83,15.38,15.29,-0.5,REGULAR,SPY180921C00266000,USD,1537488000,0.1805501867675781,True,15.0,1529342194,2555,-3.2258062,266.0,5
84,14.54,14.45,0.13000011,REGULAR,SPY180921C00267000,USD,1537488000,0.1763998376464844,True,14.36,1529351305,4899,0.9135637,267.0,12
85,13.72,13.63,-0.049999237,REGULAR,SPY180921C00268000,USD,1537488000,0.17240207489013676,True,13.52,1529351694,6347,-0.36845422,268.0,301
86,12.91,12.83,-0.41999912,REGULAR,SPY180921C00269000,USD,1537488000,0.1684043121337891,True,12.77,1529352120,4573,-3.184224,269.0,782
87,11.32,11.24,0.119999886,REGULAR,SPY180921C00271000,USD,1537488000,0.1603477520751953,True,11.2,1529351811,7309,1.0830315,271.0,785
88,10.53,10.49,0.07000065,REGULAR,SPY180921C00272000,USD,1537488000,0.1560753338623047,True,10.43,1529352131,6155,0.67568195,272.0,2783
89,9.79,9.74,-0.020000458,REGULAR,SPY180921C00273000,USD,1537488000,0.15241326110839848,True,9.69,1529351811,5478,-0.20597793,273.0,362
90,9.04,9.0,-0.35000038,REGULAR,SPY180921C00274000,USD,1537488000,0.14832394653320313,True,8.91,1529343211,6496,-3.7797015,274.0,661
91,8.34,8.3,-0.39999962,REGULAR,SPY180921C00275000,USD,1537488000,0.14481446014404298,True,8.27,1529352122,11291,-4.613606,275.0,1429
92,7.65,7.6,-0.3499999,REGULAR,SPY180921C00276000,USD,1537488000,0.14112187011718752,False,7.57,1529351811,8679,-4.419191,276.0,5875
93,6.98,6.93,-0.32999992,REGULAR,SPY180921C00277000,USD,1537488000,0.1374597973632813,False,6.88,1529352060,11123,-4.5769753,277.0,2296
94,6.33,6.3,-0.2999997,REGULAR,SPY180921C00278000,USD,1537488000,0.133797724609375,False,6.28,1529352300,21231,-4.559266,278.0,4405
95,5.71,5.67,-0.41000032,REGULAR,SPY180921C00279000,USD,1537488000,0.1302272036743164,False,5.64,1529351811,18228,-6.776865,279.0,4876
96,5.13,5.09,-0.3000002,REGULAR,SPY180921C00280000,USD,1537488000,0.12693133819580077,False,5.1,1529352795,30269,-5.555559,280.0,2751
97,4.57,4.53,-0.4499998,REGULAR,SPY180921C00281000,USD,1537488000,0.1235439208984375,False,4.48,1529351939,14815,-9.127786,281.0,1781
98,4.06,4.01,-0.37000012,REGULAR,SPY180921C00282000,USD,1537488000,0.12058374542236328,False,3.97,1529351725,9796,-8.525349,282.0,2072
99,3.57,3.52,-0.53999996,REGULAR,SPY180921C00283000,USD,1537488000,0.11747098358154298,False,3.41,1529350733,8071,-13.670885,283.0,2868
100,3.12,3.09,-0.32999992,REGULAR,SPY180921C00284000,USD,1537488000,0.1145718426513672,False,3.03,1529351988,7157,-9.821426,284.0,1858
101,2.71,2.67,-0.2099998,REGULAR,SPY180921C00285000,USD,1537488000,0.1118558053588867,False,2.65,1529351749,99195,-7.342651,285.0,1634
102,2.34,2.31,-0.26,REGULAR,SPY180921C00286000,USD,1537488000,0.10935338897705077,False,2.29,1529352613,15271,-10.196078,286.0,190
103,2.0,1.98,-0.30999994,REGULAR,SPY180921C00287000,USD,1537488000,0.10688148986816406,False,1.95,1529351702,13755,-13.716811,287.0,323
