PERMNO,date,PRC,RETX,sprtrn
86580,20171031,206.81000,0.014570,0.000944
86580,20171101,207.20000,0.001886,0.001592
86580,20171102,205.94000,-0.006081,0.000190
86580,20171103,208.69000,0.013353,0.003097
86580,20171106,209.63000,0.004504,0.001271
86580,20171107,212.03000,0.011449,-0.000189
86580,20171108,209.16000,-0.013536,0.001444
86580,20171109,205.32001,-0.018359,-0.003762
86580,20171110,216.14000,0.052698,-0.000898
86580,20171113,212.63000,-0.016239,0.000984
86580,20171114,214.17999,0.007290,-0.002310
86580,20171115,209.98000,-0.019610,-0.005526
86580,20171116,211.61000,0.007763,0.008196
86580,20171117,211.36000,-0.001181,-0.002626
86580,20171120,214.08000,0.012869,0.001276
86580,20171121,216.05000,0.009202,0.006541
86580,20171122,214.92999,-0.005184,-0.000750
86580,20171124,216.96001,0.009445,0.002056
86580,20171127,214.14000,-0.012998,-0.000384
86580,20171128,210.71001,-0.016018,0.009848
86580,20171129,196.42000,-0.067818,-0.000369
86580,20171130,200.71001,0.021841,0.008191
86580,20171201,197.67999,-0.015096,-0.002024
86580,20171204,186.66000,-0.055747,-0.001052
86580,20171205,187.74001,0.005786,-0.003739
86580,20171206,189.25999,0.008096,-0.000114
86580,20171207,191.99001,0.014425,0.002932
86580,20171208,191.49001,-0.002604,0.005506
86580,20171211,194.66000,0.016554,0.003202
86580,20171212,190.84000,-0.019624,0.001549
86580,20171213,186.17999,-0.024418,-0.000473
86580,20171214,186.47000,0.001558,-0.004071
86580,20171215,191.56000,0.027297,0.008974
86580,20171218,197.89999,0.033097,0.005363
86580,20171219,196.11000,-0.009045,-0.003230
86580,20171220,196.80000,0.003518,-0.000828
86580,20171221,195.89000,-0.004624,0.001986
86580,20171222,195.27000,-0.003165,-0.000458
86580,20171226,197.44000,0.011113,-0.001058
86580,20171227,197.17000,-0.001368,0.000791
86580,20171228,197.39999,0.001166,0.001834
86580,20171229,193.50000,-0.019757,-0.005183
