,increment,PV,DV01,Duration
0,0.0,104.82510422113609,0.08237648826110444,7.85846948335251
1,0.01,96.96526347904204,0.07503672386235394,7.738515956136426
2,0.02,89.80215323137885,0.06842320552777892,7.619327940999788
3,0.03,83.26715804711812,0.062457688704853354,7.5008791184527555
