,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
0,1051.25,1046.25,831.2,REGULAR,AMZN181019C00780000,USD,1539907200,1.059941223754883,True,831.2,1520975882,1,100.0,780.0,1
1,1026.0,1021.0,0.0,REGULAR,AMZN181019C00800000,USD,1539907200,0.9203499176025391,True,1024.0,1532728098,0,0.0,800.0,11
2,1011.6,1006.6,773.9,REGULAR,AMZN181019C00820000,USD,1539907200,1.0100452330017087,True,773.9,1525492310,9,100.0,820.0,9
3,932.3,927.3,939.69,REGULAR,AMZN181019C00900000,USD,1539907200,0.9161995684814455,True,939.69,1531767615,3,166.12277,900.0,8
4,906.9,901.9,0.0,REGULAR,AMZN181019C00920000,USD,1539907200,0.7977009976196289,True,878.5,1532728098,10,0.0,920.0,10
5,813.5,808.5,403.25,REGULAR,AMZN181019C01020000,USD,1539907200,0.7894002993774415,True,403.25,1522770349,3,100.0,1020.0,1
6,793.75,788.75,381.35,REGULAR,AMZN181019C01040000,USD,1539907200,0.7699607965087891,True,381.35,1522862986,16,100.0,1040.0,2
7,773.95,768.95,458.3,REGULAR,AMZN181019C01060000,USD,1539907200,0.7501703450012207,True,458.3,1520052517,1,100.0,1060.0,1
8,748.3,743.3,0.0,REGULAR,AMZN181019C01080000,USD,1539907200,0.6534153311157228,True,741.67,1532627349,5,0.0,1080.0,1
9,705.8,701.3,335.65,REGULAR,AMZN181019C01120000,USD,1539907200,0.5786174951171875,True,716.25,1532094227,13,88.1897,1120.0,1
10,695.0,690.0,334.75,REGULAR,AMZN181019C01140000,USD,1539907200,0.6760591476440431,True,334.75,1523648707,14,100.0,1140.0,2
11,646.6,642.1,221.21997,REGULAR,AMZN181019C01180000,USD,1539907200,0.5371140039062501,True,660.22,1532096954,8,50.391792,1180.0,1
12,629.7,624.7,6.0,REGULAR,AMZN181019C01200000,USD,1539907200,0.5571791108703614,True,628.0,1532719560,28,0.9646302,1200.0,1
13,485.25,480.25,200.5,REGULAR,AMZN181019C01355000,USD,1539907200,0.5061542304992677,True,200.5,1524593731,4,100.0,1355.0,3
14,461.35,456.35,392.5,REGULAR,AMZN181019C01380000,USD,1539907200,0.5059558682250976,True,392.5,1529588817,12,100.0,1380.0,2
15,456.65,451.65,183.9,REGULAR,AMZN181019C01385000,USD,1539907200,0.5029346582031251,True,183.9,1523975419,9,100.0,1385.0,1
16,444.15,439.15,0.0,REGULAR,AMZN181019C01390000,USD,1539907200,0.4473321868896484,True,457.0,1532440221,29,0.0,1390.0,2
17,418.75,413.75,351.28,REGULAR,AMZN181019C01425000,USD,1539907200,0.47624730300903323,True,351.28,1529502901,10,100.0,1425.0,4
18,409.4,404.4,313.12,REGULAR,AMZN181019C01435000,USD,1539907200,0.47011333114624027,True,313.12,1528986406,26,100.0,1435.0,3
19,390.6,385.6,296.9,REGULAR,AMZN181019C01455000,USD,1539907200,0.4570290503692628,True,296.9,1529074810,14,100.0,1455.0,7
20,353.85,348.85,270.88,REGULAR,AMZN181019C01495000,USD,1539907200,0.434148724975586,True,270.88,1529678601,27,100.0,1495.0,11
21,331.35,326.35,1.6900024,REGULAR,AMZN181019C01510000,USD,1539907200,0.38077401458740234,True,324.2,1532716022,67,0.5240155,1510.0,1
22,2.08,1.5,0.0,REGULAR,AMZN181019C02400000,USD,1539907200,0.28412581115722646,False,1.8,1532728098,0,0.0,2400.0,15
