,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
75,24.65,23.1,1.2299995,REGULAR,AMZN180921P01520000,USD,1537488000,0.2811122304534911,False,23.75,1529072722,174,5.4618096,1520.0,16
76,26.5,24.8,1.5600014,REGULAR,AMZN180921P01530000,USD,1537488000,0.2796779186248779,False,25.79,1529091746,265,6.4383054,1530.0,26
77,28.45,26.75,1.1300011,REGULAR,AMZN180921P01540000,USD,1537488000,0.2782054602050781,False,27.2,1529071110,178,4.334488,1540.0,4
78,28.8,28.45,-0.75,REGULAR,AMZN180921P01550000,USD,1537488000,0.269889503326416,False,28.9,1529332182,454,-2.529511,1550.0,16
79,30.9,30.4,2.4699993,REGULAR,AMZN180921P01560000,USD,1537488000,0.2683331224060058,False,34.0,1529328626,358,7.8338065,1560.0,20
80,34.9,33.15,2.0900002,REGULAR,AMZN180921P01570000,USD,1537488000,0.27341424835205075,False,34.19,1529091530,183,6.5109043,1570.0,1
81,35.8,35.05,-0.97999954,REGULAR,AMZN180921P01580000,USD,1537488000,0.2664181635284424,False,35.8,1529331852,164,-2.6644905,1580.0,3
82,40.65,38.2,1.7000008,REGULAR,AMZN180921P01590000,USD,1537488000,0.2731510368728638,False,38.7,1529072340,157,4.5945964,1590.0,31
83,40.75,40.25,-0.75,REGULAR,AMZN180921P01600000,USD,1537488000,0.2627484614562989,False,41.2,1529331174,374,-1.7878426,1600.0,52
84,45.25,43.55,0.54999924,REGULAR,AMZN180921P01610000,USD,1537488000,0.26700562103271486,False,44.1,1529083594,74,1.2629145,1610.0,2
85,46.35,45.85,-0.86999893,REGULAR,AMZN180921P01620000,USD,1537488000,0.2594373373413086,False,46.23,1529332263,203,-1.8471315,1620.0,4
86,49.45,48.75,1.0200005,REGULAR,AMZN180921P01630000,USD,1537488000,0.25804880142211917,False,49.32,1529332263,212,2.1118023,1630.0,2
87,54.8,53.0,0.0,REGULAR,AMZN180921P01640000,USD,1537488000,0.26319859123229983,False,53.6,1529083630,183,0.0,1640.0,24
88,56.15,55.5,-0.5699997,REGULAR,AMZN180921P01650000,USD,1537488000,0.25536328140258796,False,57.15,1529330630,91,-0.98752546,1650.0,16
89,61.9,60.0,2.2800026,REGULAR,AMZN180921P01660000,USD,1537488000,0.2605359591674804,False,60.65,1529079355,106,3.9061208,1660.0,18
90,65.55,63.55,2.6800041,REGULAR,AMZN180921P01670000,USD,1537488000,0.25878121597290044,False,64.55,1529084549,83,4.33167,1670.0,50
91,66.8,66.2,-1.4100037,REGULAR,AMZN180921P01680000,USD,1537488000,0.24951159431457517,False,67.78,1529330121,170,-2.037872,1680.0,2
92,73.9,71.95,1.0,REGULAR,AMZN180921P01690000,USD,1537488000,0.25690440368652345,False,72.2,1528998346,89,1.4044944,1690.0,1
93,75.75,75.15,-3.209999,REGULAR,AMZN180921P01700000,USD,1537488000,0.2485350415802002,False,75.0,1529333017,1749,-4.1043334,1700.0,24
94,82.65,80.65,2.2799988,REGULAR,AMZN180921P01710000,USD,1537488000,0.2542036250305176,False,82.71,1529092394,115,2.8347616,1710.0,9
95,84.4,83.55,-1.050003,REGULAR,AMZN180921P01720000,USD,1537488000,0.24464408927917483,False,86.0,1529329347,83,-1.2062068,1720.0,1
96,89.05,88.2,-3.1699982,REGULAR,AMZN180921P01730000,USD,1537488000,0.24286264347076414,True,88.93,1529332616,57,-3.4419088,1730.0,31
