,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
37,0.34,0.33,0.0,REGULAR,SPY180921P00206000,USD,1537488000,0.2946847875976562,False,0.31,1528832769,239,0.0,206.0,75
38,0.35,0.34,-0.050000012,REGULAR,SPY180921P00207000,USD,1537488000,0.2919992675781249,False,0.32,1528912870,812,-13.513515,207.0,2
39,0.32,0.31,0.0,REGULAR,SPY180921P00208000,USD,1537488000,0.2836985693359374,False,0.32,1528986098,144,0.0,208.0,3
40,0.33,0.32,0.0,REGULAR,SPY180921P00209000,USD,1537488000,0.28076891113281244,False,0.33,1529092200,971,0.0,209.0,91
41,0.34,0.33,0.0,REGULAR,SPY180921P00210000,USD,1537488000,0.27808339111328123,False,0.34,1529069517,64453,0.0,210.0,63
42,0.35,0.34,0.02000001,REGULAR,SPY180921P00211000,USD,1537488000,0.27539787109374997,False,0.37,1529076085,5785,5.7142887,211.0,10
43,0.36,0.35,0.00999999,REGULAR,SPY180921P00212000,USD,1537488000,0.27246821289062495,False,0.37,1529090940,17378,2.777775,212.0,60
44,0.38,0.36,0.0,REGULAR,SPY180921P00213000,USD,1537488000,0.2708813146972656,False,0.37,1528985512,3026,0.0,213.0,3
45,0.39,0.38,0.0,REGULAR,SPY180921P00214000,USD,1537488000,0.26782958740234375,False,0.38,1528985386,4800,0.0,214.0,3
46,0.41,0.39,0.0,REGULAR,SPY180921P00215000,USD,1537488000,0.2661206201171875,False,0.4,1528985521,15639,0.0,215.0,3
47,0.42,0.41,0.0,REGULAR,SPY180921P00216000,USD,1537488000,0.26306889282226564,False,0.42,1529002523,2756,0.0,216.0,14
48,0.44,0.42,0.03999999,REGULAR,SPY180921P00217000,USD,1537488000,0.26099371826171874,False,0.47,1529072435,11736,9.302323,217.0,4
49,0.45,0.44,0.0,REGULAR,SPY180921P00218000,USD,1537488000,0.25794199096679693,False,0.46,1528987301,2420,0.0,218.0,56
50,0.47,0.45,0.0,REGULAR,SPY180921P00219000,USD,1537488000,0.25586681640625003,False,0.46,1529004904,3194,0.0,219.0,271
51,0.49,0.48,0.0,REGULAR,SPY180921P00220000,USD,1537488000,0.25354750366210943,False,0.48,1529087452,50036,0.0,220.0,29
52,0.51,0.49,0.04000002,REGULAR,SPY180921P00221000,USD,1537488000,0.2512281909179687,False,0.54,1529074531,2741,8.000004,221.0,24
53,0.52,0.51,0.0,REGULAR,SPY180921P00222000,USD,1537488000,0.24793232543945312,False,0.51,1529004903,3450,0.0,222.0,286
54,0.54,0.53,0.0,REGULAR,SPY180921P00223000,USD,1537488000,0.2456130126953125,False,0.53,1529004904,5676,0.0,223.0,164
55,0.56,0.55,0.0,REGULAR,SPY180921P00224000,USD,1537488000,0.2430495617675781,False,0.55,1529004904,1445,0.0,224.0,303
56,0.59,0.57,0.01999998,REGULAR,SPY180921P00225000,USD,1537488000,0.241218525390625,False,0.59,1529087656,17680,3.5087686,225.0,40
57,0.61,0.59,0.050000012,REGULAR,SPY180921P00226000,USD,1537488000,0.23853300537109373,False,0.63,1529074845,3809,8.620692,226.0,36
58,0.63,0.61,0.060000002,REGULAR,SPY180921P00227000,USD,1537488000,0.23584748535156247,False,0.67,1529074639,3534,9.836065,227.0,1
59,0.65,0.64,0.030000031,REGULAR,SPY180921P00228000,USD,1537488000,0.23303989624023438,False,0.67,1529075686,3864,4.687505,228.0,36
60,0.68,0.66,0.029999971,REGULAR,SPY180921P00229000,USD,1537488000,0.2309647216796875,False,0.69,1529091854,1924,4.54545,229.0,5
61,0.71,0.69,0.06999999,REGULAR,SPY180921P00230000,USD,1537488000,0.22876747802734376,False,0.76,1529076715,31848,10.144927,230.0,39
62,0.73,0.71,0.060000002,REGULAR,SPY180921P00231000,USD,1537488000,0.22571575073242187,False,0.77,1529074734,3772,8.450705,231.0,32
63,0.76,0.74,0.060000002,REGULAR,SPY180921P00232000,USD,1537488000,0.22339643798828124,False,0.8,1529074768,9987,8.1081085,232.0,32
64,0.79,0.77,0.0,REGULAR,SPY180921P00233000,USD,1537488000,0.22095505615234373,False,0.77,1529004904,3785,0.0,233.0,202
65,0.82,0.8,0.03999996,REGULAR,SPY180921P00234000,USD,1537488000,0.21839160522460935,False,0.84,1529082920,3564,4.999995,234.0,45
66,0.85,0.83,0.030000031,REGULAR,SPY180921P00235000,USD,1537488000,0.2157060852050781,False,0.86,1529090287,97718,3.614462,235.0,3859
67,0.89,0.88,0.00999999,REGULAR,SPY180921P00236000,USD,1537488000,0.2135088415527344,False,0.9,1529086958,7517,1.1235945,236.0,2144
68,0.92,0.9,0.07000005,REGULAR,SPY180921P00237000,USD,1537488000,0.21076228698730468,False,0.97,1529085524,5971,7.777784,237.0,300
69,0.96,0.94,0.089999974,REGULAR,SPY180921P00238000,USD,1537488000,0.20838193969726557,False,1.02,1529076804,15087,9.677417,238.0,634
70,1.0,0.97,0.03999996,REGULAR,SPY180921P00239000,USD,1537488000,0.2059405578613281,False,1.02,1529078577,9028,4.081629,239.0,31
71,1.04,1.02,0.0,REGULAR,SPY180921P00240000,USD,1537488000,0.20343814147949218,False,1.01,1529093520,116255,0.0,240.0,356
72,1.08,1.06,0.09000003,REGULAR,SPY180921P00241000,USD,1537488000,0.20081365600585935,False,1.14,1529074748,5876,8.571432,241.0,343
73,1.13,1.1,0.07999992,REGULAR,SPY180921P00242000,USD,1537488000,0.19855537780761717,False,1.17,1529078723,10184,7.3394427,242.0,26
74,1.17,1.15,0.09000003,REGULAR,SPY180921P00243000,USD,1537488000,0.19574778869628906,False,1.25,1529086038,15113,7.758624,243.0,3
75,1.22,1.2,0.049999952,REGULAR,SPY180921P00244000,USD,1537488000,0.19324537231445313,False,1.27,1529078577,12038,4.0983567,244.0,363
76,1.27,1.25,0.029999971,REGULAR,SPY180921P00245000,USD,1537488000,0.19068192138671874,False,1.28,1529089898,31947,2.3999977,245.0,335
77,1.33,1.3,0.110000014,REGULAR,SPY180921P00246000,USD,1537488000,0.18842364318847654,False,1.41,1529074487,7058,8.46154,246.0,301
78,1.38,1.36,0.13999999,REGULAR,SPY180921P00247000,USD,1537488000,0.18561605407714843,False,1.48,1529085959,10323,10.44776,247.0,55
79,1.45,1.42,0.09000003,REGULAR,SPY180921P00248000,USD,1537488000,0.1834798449707031,False,1.5,1529076293,7545,6.382981,248.0,31
80,1.51,1.48,0.03999996,REGULAR,SPY180921P00249000,USD,1537488000,0.1808553594970703,False,1.52,1529091470,8830,2.7027001,249.0,35
81,1.58,1.56,0.05000007,REGULAR,SPY180921P00250000,USD,1537488000,0.17841397766113282,False,1.58,1529092753,57952,3.2679784,250.0,561
82,1.65,1.62,0.029999971,REGULAR,SPY180921P00251000,USD,1537488000,0.17591156127929689,False,1.64,1529087331,53629,1.8633522,251.0,62
83,1.72,1.69,0.00999999,REGULAR,SPY180921P00252000,USD,1537488000,0.17322604125976562,False,1.72,1529091869,15160,0.58479476,252.0,155
84,1.8,1.77,0.029999971,REGULAR,SPY180921P00253000,USD,1537488000,0.17072362487792972,False,1.8,1529091006,8444,1.6949136,253.0,3097
85,1.88,1.85,0.00999999,REGULAR,SPY180921P00254000,USD,1537488000,0.16816017395019534,False,1.86,1529088121,9588,0.54054,254.0,170
86,1.97,1.94,0.03000009,REGULAR,SPY180921P00255000,USD,1537488000,0.1656577575683594,False,1.96,1529093534,73391,1.5544089,255.0,727
87,2.06,2.03,0.18000007,REGULAR,SPY180921P00256000,USD,1537488000,0.16309430664062502,False,2.21,1529074509,7357,8.866999,256.0,254
88,2.16,2.13,0.20000005,REGULAR,SPY180921P00257000,USD,1537488000,0.16059189025878906,False,2.32,1529074510,4674,9.433966,257.0,14
89,2.27,2.23,0.099999905,REGULAR,SPY180921P00258000,USD,1537488000,0.15821154296875,False,2.29,1529092519,16859,4.5662055,258.0,484
90,2.38,2.34,0.05000019,REGULAR,SPY180921P00259000,USD,1537488000,0.15570912658691405,False,2.39,1529092017,7130,2.1367605,259.0,585
91,2.5,2.46,0.059999943,REGULAR,SPY180921P00260000,USD,1537488000,0.15323722747802737,False,2.51,1529092753,51121,2.4489772,260.0,1284
92,2.62,2.58,0.06000018,REGULAR,SPY180921P00261000,USD,1537488000,0.15058222473144534,False,2.63,1529092017,5431,2.3346374,261.0,344
93,2.75,2.71,0.15999985,REGULAR,SPY180921P00262000,USD,1537488000,0.14801877380371098,False,2.86,1529084433,6528,5.92592,262.0,534
94,2.89,2.85,0.07000017,REGULAR,SPY180921P00263000,USD,1537488000,0.14545532287597657,False,2.91,1529090811,10258,2.4647949,263.0,896
95,3.04,3.0,0.00999999,REGULAR,SPY180921P00264000,USD,1537488000,0.14292238922119144,False,3.0,1529088901,11925,0.33444783,264.0,141
96,3.2,3.16,0.119999886,REGULAR,SPY180921P00265000,USD,1537488000,0.14038945556640625,False,3.27,1529092463,100286,3.8095202,265.0,762
97,3.37,3.33,0.120000124,REGULAR,SPY180921P00266000,USD,1537488000,0.13788703918457032,False,3.43,1529092493,7881,3.6253815,266.0,326
98,3.55,3.5,0.109999895,REGULAR,SPY180921P00267000,USD,1537488000,0.135323588256836,False,3.59,1529092574,51640,3.1609166,267.0,476
99,3.74,3.69,0.07999992,REGULAR,SPY180921P00268000,USD,1537488000,0.13269910278320313,False,3.76,1529091981,10538,2.1739109,268.0,1062
100,3.94,3.9,0.07000017,REGULAR,SPY180921P00269000,USD,1537488000,0.1300441000366211,False,3.94,1529090923,3835,1.80879,269.0,1970
101,4.16,4.11,0.03000021,REGULAR,SPY180921P00270000,USD,1537488000,0.12751116638183596,False,4.11,1529093690,54125,0.7352993,270.0,3559
102,4.4,4.34,0.10999966,REGULAR,SPY180921P00271000,USD,1537488000,0.12503926727294923,False,4.39,1529091296,6310,2.5700853,271.0,183
103,4.64,4.59,0.24000025,REGULAR,SPY180921P00272000,USD,1537488000,0.12229271270751954,False,4.73,1529090492,6656,5.3452177,272.0,575
104,4.91,4.86,0.12999964,REGULAR,SPY180921P00273000,USD,1537488000,0.11975977905273436,False,4.97,1529092715,22223,2.685943,273.0,3625
105,5.2,5.14,0.07999992,REGULAR,SPY180921P00274000,USD,1537488000,0.11725736267089844,False,5.16,1529091166,9103,1.5748017,274.0,302
106,5.5,5.44,0.16000032,REGULAR,SPY180921P00275000,USD,1537488000,0.11454132537841799,False,5.57,1529092597,8866,2.957492,275.0,1087
